"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-04-08",NA,"106.206.49.53","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Delhi","42.108.165.199","Female","(44-54]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","West Bengal","223.31.244.210","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","Uttar Pradesh","117.98.193.199","Female","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08",NA,"157.37.172.88","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","47.247.249.54","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Pondicherry","157.51.210.25","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,NA,NA,"SubjectPool"
"2019-04-08","Chhattisgarh","27.97.70.225","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","No",NA,NA,"SubjectPool"
"2019-04-08",NA,"42.106.219.152","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"117.241.42.77","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"171.48.124.129","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"49.35.249.243","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","106.207.252.73","Male","(54-64]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Uttar Pradesh","106.204.158.15","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No",NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"45.121.230.137","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Karnataka","27.59.20.148","Female","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Haryana","49.205.222.235","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time",NA,"Independent Candidate",NA,"SubjectPool"
"2019-04-08","Haryana","122.162.64.172","Male","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Himachal Pradesh","169.149.243.80","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","Andra Pradesh","42.111.131.247","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Telugu Desam Party","Telugu Desam Party","SubjectPool"
"2019-04-08",NA,"41.233.22.206","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.208.91.166","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Delhi","106.67.95.54","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","West Bengal","115.187.51.244","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Trinamool Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"117.197.170.143","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Haryana","42.111.21.98","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","West Bengal","125.22.83.5","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","No","Communist Party of India (Marxist)",NA,"SubjectPool"
"2019-04-08",NA,"103.251.215.40","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Maharashtra","106.223.220.246","Female","(17-24]","₹6,00,000 and over","Sikhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","West Bengal","117.204.240.238","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"103.230.148.229","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Delhi","47.31.117.86","Female","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","Manipur","47.30.208.116","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No","Yes",NA,NA,"SubjectPool"
"2019-04-08","Uttarakhand","139.167.220.26","Female","(24-34]","Less than ₹60,000","Sikhism","(05) Some Graduate or Higher 05",NA,"Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"202.41.10.5","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"61.0.216.209","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Assam","14.139.206.84","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"27.61.11.106","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"157.46.54.237","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"103.21.127.78","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"103.5.135.230","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"14.139.246.27","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.210.144.8","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"49.33.210.62","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"110.224.24.60","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Bihar","47.11.102.230","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"49.206.4.162","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Arunachal Pradesh","116.75.25.248","Female","(54-64]","₹90,000 - ₹1,19,999","Hinduism"," (04) Higher Secondary 04",NA,"Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"49.34.141.5","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Orissa","157.41.244.113","Male","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"49.35.6.168","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Nagaland","117.237.212.72","Male","(34-44]","₹1,20,000 - ₹2,39,999","Other","(05) Some Graduate or Higher 05",NA,"Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"47.31.70.36","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Andra Pradesh","223.182.105.114","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Telugu Desam Party","Telugu Desam Party","SubjectPool"
"2019-04-08",NA,"27.56.15.113","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"136.8.8.66","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Haryana","182.77.14.119","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08","Jharkhand","27.61.92.63","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"India National Congress",NA,"SubjectPool"
"2019-04-08",NA,"1.23.148.125","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"183.83.140.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"103.101.68.2","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"47.247.68.50","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"47.8.252.161","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Gujarat","123.201.155.137","Female","(64-max]","₹2,40,000 - ₹5,99,999","Jainism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Assam","27.56.127.92","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time",NA,NA,NA,"SubjectPool"
"2019-04-08","Uttarakhand","103.218.170.6","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Rajasthan","157.47.175.224","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","West Bengal","103.192.62.209","Male","(54-64]","₹6,00,000 and over","Hinduism"," (04) Higher Secondary 04","(2) Forward/General (except Brahmin) 2","Yes","No",NA,NA,"SubjectPool"
"2019-04-08",NA,"103.120.92.10","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"117.248.194.39","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"42.107.130.151","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"223.188.188.45","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"47.31.87.196","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","117.203.8.230","Male","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","West Bengal","157.40.3.166","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","171.79.23.14","Male","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","India National Congress","SubjectPool"
"2019-04-08","Jammu and Kashmir","169.149.10.39","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Jammu & Kashmir National Conference","Jammu & Kashmir National Conference","SubjectPool"
"2019-04-08","Madya Pradesh","47.247.76.35","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-04-08",NA,"49.35.76.229","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"223.225.27.38","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.193.210.255","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"157.50.248.245","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.212.169.76","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Delhi","42.108.165.158","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Karnataka","103.195.178.29","Male","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","India National Congress","SubjectPool"
"2019-04-08","West Bengal","47.15.146.150","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"112.79.148.19","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","106.207.160.181","Male","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(03) Middle or Secondary 03","(1) Brahmin 1","No","Yes","Bharatiya Janata Party","Aam Aadmi Party","SubjectPool"
"2019-04-08","Delhi","42.111.94.30","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-08",NA,"106.206.14.49","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Punjab","49.201.52.205","Female","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"106.215.214.142","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Andra Pradesh","203.110.242.17","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Jharkhand","27.61.95.82","Male","(24-34]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes",NA,NA,"SubjectPool"
"2019-04-08",NA,"42.107.84.134","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"49.32.48.63","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Karnataka","106.197.196.131","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"36.255.87.41","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Karnataka","49.206.11.134","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"185.221.69.46","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Rajasthan","157.47.221.92","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","West Bengal","223.223.130.232","Male","(24-34]","₹2,40,000 - ₹5,99,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Communist Party of India (Marxist)","All India Trinamool Congress","SubjectPool"
"2019-04-08",NA,"114.143.211.242","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"45.250.212.167","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Jharkhand","117.237.253.86","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Maharashtra","123.63.115.181","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Maharashtra","27.106.116.33","Male","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05",NA,"Yes","No",NA,NA,"SubjectPool"
"2019-04-08","Uttar Pradesh","112.79.152.161","Female","(44-54]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Bihar","14.139.238.206","Male","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","West Bengal","47.15.155.25","Male","(24-34]","₹60,000 - ₹89,999","Hinduism"," (04) Higher Secondary 04","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-04-08","Uttar Pradesh","103.37.83.42","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"106.78.191.27","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Jharkhand","157.39.223.106","Male","(44-54]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"47.247.48.131","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.223.38.133","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Uttar Pradesh","61.12.67.82","Male","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time",NA,NA,NA,"SubjectPool"
"2019-04-08",NA,"106.193.128.84","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","West Bengal","157.47.169.127","Female","(17-24]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08",NA,"14.139.128.31","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Goa","122.15.200.115","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-08","Himachal Pradesh","169.149.243.79","Male","(17-24]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05","(6) Others 6","No",NA,"Aam Aadmi Party",NA,"SubjectPool"
"2019-04-08","Punjab","112.133.246.75","Male","(54-64]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India (Marxist)","Aam Aadmi Party","SubjectPool"
"2019-04-08",NA,"103.109.14.132","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-08","Bihar","157.50.109.9","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","All India N R Congress",NA,"SubjectPool"
"2019-04-08","Madya Pradesh","27.56.247.90","Male","(24-34]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Karnataka","124.123.71.48","Male","(54-64]","₹2,40,000 - ₹5,99,999","Other","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,NA,NA,"SubjectPool"
"2019-04-09","Tamil Nadu","117.218.81.51","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"SubjectPool"
"2019-04-09","Haryana","171.61.215.214","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-04-09","Delhi","103.72.10.217","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Goa","14.139.45.243","Female","(17-24]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Jharkhand","122.180.197.245","Female","(44-54]","₹6,00,000 and over","Buddhism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Andra Pradesh","202.142.68.209","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-04-09","Kerala","42.111.233.82","Female","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Communist Party of India","Communist Party of India (Marxist)","SubjectPool"
"2019-04-09","Uttar Pradesh","27.56.218.194","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Assam","103.72.8.69","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09",NA,"117.213.71.158","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"49.14.113.110","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Karnataka","1.39.162.53","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09",NA,"157.46.86.43","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"59.88.186.148","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"27.63.0.71","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"106.210.89.120","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Uttar Pradesh","49.206.14.105","Female","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Bihar","103.252.167.21","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09","Uttar Pradesh","117.99.173.200","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-04-09","Uttar Pradesh","111.125.142.246","Female","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes",NA,"Aam Aadmi Party","SubjectPool"
"2019-04-09",NA,"49.205.26.33","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Andra Pradesh","202.91.69.147","Female","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"National Democratic Alliance",NA,"SubjectPool"
"2019-04-09",NA,"43.228.169.252","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"103.212.146.29","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"27.61.107.142","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Jammu and Kashmir","205.253.185.14","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09",NA,"122.162.95.40","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09",NA,"157.51.207.26","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Maharashtra","106.209.186.253","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09",NA,"103.27.8.105","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Uttar Pradesh","14.139.238.162","Female","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-04-09",NA,"42.106.237.36","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-04-09","Madya Pradesh","180.211.122.30","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
