"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-04-25","Kerala","110.227.231.92","Male","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25",NA,"171.49.185.109","Male","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(1) Brahmin 1",NA,NA,NA,NA,"AMechTurk"
"2019-04-25","Kerala","103.83.244.165","Male","(24-34]","₹60,000 - ₹89,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Kerala Congress (M)",NA,"AMechTurk"
"2019-04-25","Uttar Pradesh","111.118.252.214","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","No","Bharatiya Janata Party",NA,"AMechTurk"
"2019-04-25","Tamil Nadu","110.227.229.206","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Kerala","103.83.244.71","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Communist Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.221.56","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","110.227.232.108","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.239.30","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","106.51.153.145","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Madya Pradesh","47.31.65.24","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","103.83.247.77","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.184.28","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.174.167.190","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.202.80","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.185.61","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Tamil Nadu Makkal Congress","AMechTurk"
"2019-04-25","Andra Pradesh","175.101.89.219","Male","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Telugu Desam Party","Telugu Desam Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.124.182","Female","(24-34]","Less than ₹60,000","Hinduism","(01) No Formal Edu 01","(2) Forward/General (except Brahmin) 2","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","171.61.231.246","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.111.205","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Kerala","150.242.20.213","Male","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-04-25","Tamil Nadu","117.216.34.103","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Independent Candidate","Communist Party of India (Marxist)","AMechTurk"
"2019-04-25","Kerala","122.164.44.43","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-25","Kerala","122.174.121.182","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(03) Middle or Secondary 03","(3) Other Backward Castes (OBC) 3","Yes","Yes","Indian Union Muslim League","Welfare Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","14.102.13.193","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","110.227.246.85","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.44.87","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Kerala","110.227.247.116","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Communist Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.88.63","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","42.111.157.193","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.164.126.16","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Kerala Congress (M)","Kerala Congress (M)","AMechTurk"
"2019-04-25","Kerala","171.49.201.80","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Indian Union Muslim League","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.38.13","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Kerala","171.49.164.106","Female","(24-34]","₹1,20,000 - ₹2,39,999","Sikhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","171.61.228.89","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Maharashtra","157.46.34.228","Male","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Maharashtra Navnirman Sena","Samta Party","AMechTurk"
"2019-04-25","Tamil Nadu","117.216.34.103","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Tamil Nadu","103.55.215.89","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","117.217.210.132","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Kerala","110.227.228.23","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(02) Primary or Lower 02","(3) Other Backward Castes (OBC) 3","Yes","Yes","Kerala Congress (M)","Communist Party of India (Marxist)","AMechTurk"
"2019-04-25","Tamil Nadu","117.216.34.103","Female","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.51.85.255","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","103.113.191.200","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Kerala","122.174.160.198","Male","(24-34]","₹90,000 - ₹1,19,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bahujan Samaj Party","Revolutionary Socialist Party","AMechTurk"
"2019-04-25","Maharashtra","103.226.85.179","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.174.182.24","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Kerala Congress (M)","Janata Dal (Secular)","AMechTurk"
"2019-04-25","Tamil Nadu","157.46.83.111","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.240.101","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.51.96.80","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Tamil Nadu Makkal Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.101.85","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.151.249","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Kerala","171.49.199.255","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Kerala Congress (M)","Social Democratic Party of India","AMechTurk"
"2019-04-25","Kerala","122.174.89.51","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.174.97.212","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","No","Yes","Independent Candidate","Welfare Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","59.99.220.247","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Chhattisgarh","47.247.2.6","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.217.172","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Communist Party of India","Aam Aadmi Party","AMechTurk"
"2019-04-25","Kerala","122.164.49.153","Female","(54-64]","₹1,20,000 - ₹2,39,999","Sikhism","(03) Middle or Secondary 03","(3) Other Backward Castes (OBC) 3","No","Yes","India National Congress","Kerala Congress (M)","AMechTurk"
"2019-04-25","Kerala","122.174.150.248","Male","(24-34]","₹90,000 - ₹1,19,999","Buddhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Communist Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.185.61","Female","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","103.55.215.82","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.186.16","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","49.202.135.237","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Karnataka","92.95.112.22","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Other",NA,"AMechTurk"
"2019-04-25","Tamil Nadu","171.61.237.200","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","103.58.116.46","Male","(34-44]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","India National Congress","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.105.90","Male","(24-34]","₹2,40,000 - ₹5,99,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Delhi","49.207.97.178","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.24.127","Male","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.238.48","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","117.221.221.107","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.240.101","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Dravida Munnetra Kazhagam","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.41.237","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Kerala","122.174.186.111","Female","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Revolutionary Socialist Party","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","171.49.178.250","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","117.217.208.250","Female","(24-34]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","61.2.34.130","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Kerala","122.174.100.162","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Bahujan Samaj Party","Janata Dal (Secular)","AMechTurk"
"2019-04-25","Tamil Nadu","171.49.212.239","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","117.216.34.103","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Kerala","122.164.208.206","Male","(24-34]","₹60,000 - ₹89,999","Buddhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","61.2.34.130","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.238.48","Female","(44-54]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.185.61","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Aam Aadmi Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.164.216.17","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Bahujan Samaj Party","AMechTurk"
"2019-04-25","Kerala","122.174.115.20","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","110.227.236.216","Male","(34-44]","Less than ₹60,000","Hinduism","(01) No Formal Edu 01","(2) Forward/General (except Brahmin) 2","Yes","Yes","Aam Aadmi Party","Manithaneya Makkal Katchi","AMechTurk"
"2019-04-25","Tamil Nadu","122.178.153.241","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.50.210","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Kerala","122.164.124.128","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Kerala Congress (M)","Welfare Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.186.16","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","106.51.153.145","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.48.153","Male","(24-34]","₹60,000 - ₹89,999","Hinduism"," (04) Higher Secondary 04","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Independent Candidate","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.185.61","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Communist Party of India","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","27.5.59.7","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","No","Yes","Bharatiya Janata Party","Communist Party of India","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.22.234","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.234.149","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Indian Union Muslim League","AMechTurk"
"2019-04-25",NA,"122.164.216.59","Male","(24-34]","₹1,20,000 - ₹2,39,999","Jainism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2",NA,NA,NA,NA,"AMechTurk"
"2019-04-25","Kerala","122.164.49.109","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","India National Congress","Welfare Party of India","AMechTurk"
"2019-04-25","Kerala","110.227.227.172","Male","(24-34]","₹60,000 - ₹89,999","Buddhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Communist Party of India","Independent Candidate","AMechTurk"
"2019-04-25","Tamil Nadu","117.217.208.250","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Punjab","136.233.20.195","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-04-25","Tamil Nadu","122.164.215.77","Male","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","AMechTurk"
"2019-04-25","Tamil Nadu","117.221.216.89","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-04-25","Tamil Nadu","122.174.149.100","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","117.217.210.132","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","AMechTurk"
"2019-04-25","Tamil Nadu","157.50.220.86","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","157.49.129.69","Female","(24-34]","₹60,000 - ₹89,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","122.174.120.98","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Janata Dal (Secular)","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.147.118","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.174.253.33","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","Independent Candidate","AMechTurk"
"2019-04-25","Tamil Nadu","122.164.71.179","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Tamil Nadu","122.178.153.241","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","AMechTurk"
"2019-04-25","Kerala","171.49.213.160","Female","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Communist Party of India","Revolutionary Socialist Party","AMechTurk"
"2019-04-25","Tamil Nadu","49.207.185.61","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","India National Congress","India National Congress","AMechTurk"
"2019-04-25","Tamil Nadu","122.178.18.227","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Dravida Munnetra Kazhagam","India National Congress","AMechTurk"
